RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
7419,15603914,Arcuri,677,France,Male,36,4,0,2,1,0,7824.31,0,0,3,PLATINUM,760
7420,15722765,Owen,748,Germany,Female,40,3,103499.09,2,0,0,38153.19,0,0,1,SILVER,717
7421,15783305,Franklin,753,Germany,Female,38,9,151766.71,1,1,1,180829.99,0,0,1,GOLD,873
7422,15574842,Lorenzo,634,Spain,Female,36,1,0,1,1,1,143960.72,0,0,3,GOLD,972
7423,15607837,Muriel,622,France,Male,29,7,101486.96,1,1,1,8788.35,0,0,1,PLATINUM,327
7424,15714877,MacDevitt,699,Germany,Male,36,2,123601.56,2,1,0,103557.85,0,0,3,GOLD,500
7425,15782941,Chijindum,570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1,1,2,PLATINUM,509
7426,15630167,Gibson,552,Germany,Male,33,3,144962.74,1,1,0,58844.84,1,1,2,SILVER,554
7427,15759038,Whitehead,619,France,Female,48,4,0,1,0,0,18094.96,1,1,5,GOLD,812
7428,15661821,Johnstone,714,Spain,Male,33,8,122017.19,1,0,0,162515.17,0,0,5,DIAMOND,504
7429,15728006,Endrizzi,503,Spain,Male,32,9,100262.88,2,1,1,157921.25,0,0,1,DIAMOND,685
7430,15712176,Burke,685,Spain,Female,43,6,117302.62,1,0,0,68701.73,0,0,4,DIAMOND,975
7431,15689351,Johnson,606,France,Female,35,0,135984.15,2,1,0,186778.89,0,0,1,SILVER,337
7432,15782247,Yeh,678,France,Male,38,3,0,2,1,0,66561.6,0,0,1,SILVER,331
7433,15769064,Marshall,724,Germany,Male,31,2,160997.54,2,0,1,64831.36,0,0,4,DIAMOND,406
7434,15718153,Kao,779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1,1,2,DIAMOND,560
7435,15613189,Browne,638,Spain,Male,35,1,0,2,1,0,165370.66,0,0,2,SILVER,456
7436,15661734,Taylor,610,Spain,Female,50,5,130554.51,3,1,0,184758.17,1,1,2,SILVER,821
7437,15592645,Gibbons,646,Germany,Female,57,6,90212,1,1,0,13911.27,1,1,4,PLATINUM,594
7438,15768387,Nott,628,France,Female,29,9,71996.29,1,1,1,34857.46,0,0,4,DIAMOND,221
7439,15792525,Lei,528,France,Female,32,4,85615.66,2,1,0,156192.43,0,0,2,SILVER,518
7440,15586976,Alexeeva,432,France,Female,27,6,62339.81,2,0,0,53874.67,0,0,1,GOLD,522
7441,15790659,Sheets,622,Spain,Female,47,6,142319.03,1,0,0,100183.05,0,0,4,DIAMOND,578
7442,15691446,Tokaryev,721,France,Male,54,5,0,2,1,1,4493.12,0,0,5,DIAMOND,863
7443,15772632,Ts'ui,614,Spain,Male,36,5,0,2,1,0,130610.78,0,0,1,GOLD,877
7444,15706587,Johnston,634,France,Female,24,2,87413.19,1,1,0,63340.65,0,0,5,GOLD,505
7445,15572461,Kung,742,France,Female,29,4,0,2,1,1,180066.59,0,0,4,GOLD,646
7446,15654409,Unwin,516,France,Female,45,4,0,1,1,0,95273.73,1,1,5,SILVER,255
7447,15568025,Hsueh,718,France,Male,35,3,97560.16,1,1,1,53511.74,0,0,2,DIAMOND,747
7448,15715769,Hao,636,Germany,Male,30,8,141787.31,2,1,1,109685.61,0,0,3,SILVER,405
7449,15667458,L?,691,Spain,Male,36,7,129934.64,1,0,0,75664.56,1,1,1,DIAMOND,728
7450,15567980,Frater,698,France,Female,37,2,166178.02,2,1,1,71972.95,0,0,5,PLATINUM,275
7451,15679294,Brennan,712,Spain,Female,39,5,163097.55,2,1,1,23702.42,0,0,2,GOLD,893
7452,15606507,Pisani,659,France,Male,20,8,0,2,0,0,112572.02,0,0,5,GOLD,833
7453,15578825,Golubev,573,Spain,Male,44,8,0,2,0,0,62424.46,0,0,1,DIAMOND,547
7454,15619935,Vanmeter,778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1,1,4,GOLD,420
7455,15636089,Hs?,732,France,Male,46,0,0,2,1,1,184350.78,0,0,3,DIAMOND,461
7456,15727490,Scott,550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1,1,3,PLATINUM,362
7457,15591766,Crawford,790,Spain,Male,20,8,0,2,1,0,168152.76,0,0,5,GOLD,425
7458,15641629,P'eng,665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1,1,5,GOLD,392
7459,15813303,Rearick,728,Spain,Female,43,5,0,1,1,1,120088.17,0,0,5,GOLD,924
7460,15756920,Genovesi,645,Spain,Female,29,4,0,2,1,1,74346.11,0,0,4,GOLD,268
7461,15726403,Glenny,647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0,0,3,PLATINUM,896
7462,15592765,Marks,596,Spain,Male,32,4,0,2,0,1,146504.35,0,0,3,PLATINUM,826
7463,15704442,Fleming,610,France,Male,40,9,0,1,1,1,149602.54,0,0,3,SILVER,613
7464,15641136,Davison,512,France,Male,36,0,129804.17,1,1,0,53020.9,0,0,2,PLATINUM,349
7465,15725818,Chibuzo,768,Germany,Male,37,9,108308.11,1,1,0,41788.25,1,1,1,GOLD,346
7466,15612071,Wilson,666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0,0,2,GOLD,990
7467,15719809,Endrizzi,700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0,0,1,SILVER,635
7468,15716518,Yuryeva,651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0,0,2,GOLD,276
7469,15742210,Ugochukwu,542,Spain,Female,26,2,0,2,1,1,54869.54,0,0,2,PLATINUM,303
7470,15630617,Lo Duca,686,France,Female,35,8,105419.73,1,1,0,35356.46,0,0,5,DIAMOND,887
7471,15720838,Gallo,850,Germany,Female,47,4,99219.47,2,1,1,122141.13,0,0,1,GOLD,630
7472,15595537,Trout,658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0,0,5,DIAMOND,397
7473,15623196,Morley,448,France,Female,36,6,83947.12,2,1,0,81999.53,0,0,4,SILVER,524
7474,15679249,Chou,609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0,0,3,PLATINUM,887
7475,15693199,Shao,704,France,Male,50,4,165438.26,1,1,0,120770.75,1,1,4,GOLD,705
7476,15661219,Trentino,698,France,Male,31,1,156111.24,1,0,0,134790.74,0,0,1,GOLD,941
7477,15617136,Mazzanti,759,France,Male,44,2,111095.58,2,1,0,100137.7,0,0,4,DIAMOND,784
7478,15760294,Endrizzi,677,France,Female,56,0,119963.45,1,0,0,158325.87,1,1,2,SILVER,522
7479,15652808,Monaldo,544,Spain,Male,22,4,0,2,1,0,70007.67,0,0,3,SILVER,597
7480,15657139,Otutodilinna,567,Spain,Male,35,8,153137.74,1,1,0,88659.07,0,0,2,PLATINUM,549
7481,15803790,Allen,490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0,0,3,SILVER,759
7482,15764105,Milne,626,France,Male,34,7,113014.7,2,1,1,56646.28,0,0,5,SILVER,664
7483,15672610,Somadina,718,Germany,Male,43,5,132615.73,2,1,0,32999.1,0,0,3,SILVER,795
7484,15766896,Chieloka,616,France,Male,44,5,102016.38,1,0,1,178235.37,1,1,4,GOLD,830
7485,15587735,Chukwuebuka,772,France,Female,35,9,0,1,0,1,25448.31,0,0,2,SILVER,615
7486,15659501,Chioke,561,France,Male,32,5,0,2,1,0,84871.99,0,0,4,SILVER,332
7487,15745001,Kovalev,814,France,Male,49,8,0,2,0,0,157822.54,0,0,3,GOLD,539
7488,15651140,Doherty,651,France,Female,56,4,0,1,0,0,84383.22,1,1,1,PLATINUM,517
7489,15571148,Baranov,538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0,0,1,DIAMOND,374
7490,15776824,Rossi,600,France,Female,26,6,108909.12,1,1,0,82547.01,0,0,4,SILVER,804
7491,15633141,Robinson,654,France,Female,35,2,90865.8,1,1,1,86764.46,0,0,5,GOLD,647
7492,15764174,Bidencope,622,France,Male,40,4,99799.76,2,1,0,197372.13,0,0,1,DIAMOND,457
7493,15778155,T'ien,682,France,Male,28,10,200724.96,1,0,1,82872.64,1,1,2,SILVER,503
7494,15715920,De Bernales,610,Spain,Female,37,10,140363.95,2,1,1,129563.86,0,0,3,GOLD,929
7495,15671917,Wade,795,France,Female,36,1,151844.64,1,1,1,135388.89,0,0,3,SILVER,605
7496,15666548,Chung,557,France,Female,27,2,0,2,0,1,4497.55,0,0,3,SILVER,803
7497,15625623,Stevenson,824,Germany,Male,49,8,133231.48,1,1,1,67885.37,0,0,1,PLATINUM,927
7498,15748123,Chienezie,698,France,Male,27,7,0,2,1,0,111471.55,0,0,5,GOLD,766
7499,15648735,Cashin,630,France,Female,36,8,126598.99,2,1,1,134407.93,0,0,2,PLATINUM,970
7500,15634974,Seppelt,609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1,1,1,PLATINUM,877
7501,15713378,Brownless,694,France,Male,47,4,0,2,1,0,197528.62,0,0,2,SILVER,782
7502,15753370,McDonald,681,France,Female,58,8,93173.88,1,1,1,139761.25,0,0,2,DIAMOND,797
7503,15782659,Mamelu,721,Spain,Female,32,10,0,1,1,0,136119.96,1,1,5,SILVER,579
7504,15583364,McGregor,563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0,0,4,GOLD,481
7505,15625942,McDonald,654,Spain,Female,32,2,0,1,1,1,51972.92,1,1,5,DIAMOND,580
7506,15720284,Crawford,659,Spain,Male,27,4,0,2,1,0,99341.87,0,0,4,PLATINUM,613
7507,15679642,Feng,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1,1,2,GOLD,558
7508,15628007,Genovese,576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1,1,4,SILVER,802
7509,15661974,Pirozzi,566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0,0,3,SILVER,572
7510,15689341,Gibbs,545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0,0,5,GOLD,406
7511,15607993,Milne,798,France,Male,36,1,0,2,1,1,159044.1,0,0,4,GOLD,604
7512,15693267,Dickson,757,France,Male,38,0,0,1,1,0,83263.06,0,0,1,PLATINUM,537
7513,15769522,O'Connor,641,France,Male,50,6,153590.73,2,1,1,130910.78,0,0,4,SILVER,656
7514,15755825,McGuirk,718,France,Male,29,2,0,1,1,0,126336.72,0,0,1,GOLD,422
7515,15598175,Toscani,699,France,Male,64,9,113109.52,1,1,0,27980.8,1,1,2,SILVER,787
7516,15744327,Ruth,623,France,Female,35,0,130557.24,1,1,1,47880.71,0,0,5,DIAMOND,936
7517,15798666,Hughes,644,France,Male,40,8,93183.19,1,1,0,73882.49,0,0,3,GOLD,617
7518,15577064,Onyekaozulu,586,France,Male,58,7,151933.63,1,1,0,162960.05,1,1,4,SILVER,894
7519,15759436,Aksenov,500,Germany,Male,30,2,125495.64,2,1,1,68807.47,0,0,3,SILVER,276
7520,15690231,K'ung,583,France,Female,42,7,0,2,1,0,144039.05,0,0,4,PLATINUM,443
7521,15751561,Meng,595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0,0,4,PLATINUM,388
7522,15739068,Nwoye,670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0,0,4,SILVER,701
7523,15758056,Calabresi,610,France,Male,41,6,0,3,0,0,56118.81,1,1,2,PLATINUM,813
7524,15742269,Milano,814,Spain,Female,72,2,0,2,0,1,130853.03,0,0,1,SILVER,836
7525,15726490,Kirby,660,France,Female,40,8,167181.01,1,1,1,185156.94,0,0,2,DIAMOND,736
7526,15738411,Ho,580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0,0,2,SILVER,235
7527,15727919,Chukwuemeka,850,France,Female,81,1,0,2,1,1,59568.24,0,0,3,GOLD,886
7528,15709396,Hale,676,Spain,Male,35,0,0,2,0,0,139911.58,0,0,3,SILVER,543
7529,15654106,K?,578,France,Male,46,5,113226.47,1,1,0,56770.76,0,0,4,PLATINUM,916
7530,15621653,Rice,579,France,Female,33,1,118392.75,1,1,1,157564.75,0,0,1,DIAMOND,793
7531,15598086,Brown,711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0,0,1,SILVER,282
7532,15752300,Sagese,692,France,Male,40,6,163505.16,1,0,0,90424.09,0,0,4,DIAMOND,675
7533,15658693,Aksyonova,760,Spain,Female,33,1,118114.28,2,0,1,156660.21,0,0,2,SILVER,348
7534,15631838,Findlay,630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1,1,2,GOLD,295
7535,15803804,Walker,808,France,Male,32,1,0,2,1,1,46200.71,0,0,4,GOLD,870
7536,15578809,Hao,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0,0,4,PLATINUM,296
7537,15752026,Hammer,697,France,Female,42,1,0,1,1,0,1262.83,1,1,3,DIAMOND,603
7538,15723706,Abbott,655,France,Female,38,6,0,1,1,1,188639.28,0,0,3,SILVER,333
7539,15752838,Lucas,601,Spain,Male,28,6,0,2,1,0,14665.28,0,0,4,PLATINUM,541
7540,15569571,Davydova,755,France,Male,42,2,119919.12,1,1,0,156868.21,0,0,1,PLATINUM,765
7541,15769703,West,553,France,Male,37,1,0,1,1,0,30461.55,0,0,5,DIAMOND,623
7542,15679770,Smith,723,France,Male,28,4,0,2,1,1,123885.88,0,0,5,SILVER,467
7543,15791102,Mai,507,Spain,Female,34,4,0,2,1,1,60688.38,0,0,3,DIAMOND,392
7544,15655192,Fiorentino,777,France,Male,43,1,0,2,1,0,21785.91,0,0,2,GOLD,984
7545,15709487,Freeman,566,France,Male,34,3,0,1,0,0,188135.69,0,0,4,GOLD,999
7546,15687130,Nkemjika,732,France,Male,26,7,0,2,1,0,154364.66,0,0,3,DIAMOND,994
7547,15755178,Ramos,697,France,Female,42,10,0,2,1,0,61312.15,0,0,5,GOLD,867
7548,15634772,Mario,555,France,Male,29,4,128744.04,1,1,1,47454.93,0,0,3,GOLD,899
7549,15617197,Chien,584,Germany,Female,62,9,137727.34,2,0,1,121102.9,0,0,5,DIAMOND,581
7550,15631240,Dubinina,705,Germany,Female,44,10,106731.58,1,1,0,137419.87,1,1,4,PLATINUM,531
7551,15784301,Wang,688,France,Female,38,7,123544.21,1,1,1,157664.02,0,0,4,PLATINUM,868
7552,15631310,Hsieh,626,France,Female,37,2,133968.96,2,1,0,148689.65,0,0,2,DIAMOND,321
7553,15756560,Moran,636,Spain,Male,76,9,126534.6,1,1,1,39789.62,0,0,4,DIAMOND,847
7554,15732270,Hung,719,Spain,Female,35,8,0,1,1,1,165162.4,0,0,5,DIAMOND,569
7555,15739357,Moss,706,Spain,Male,30,6,87609.68,2,0,0,137674.55,1,1,4,SILVER,643
7556,15771540,Fedorova,731,Spain,Male,41,3,0,2,1,0,101371.72,0,0,4,PLATINUM,292
7557,15567486,Li,738,Spain,Male,49,3,0,3,1,1,65066.48,1,1,2,PLATINUM,460
7558,15714634,Nebechi,426,France,Male,34,9,0,2,1,0,107876.91,0,0,2,PLATINUM,767
7559,15727021,Obialo,622,Spain,Female,36,0,108960,2,1,0,111180.3,1,1,1,PLATINUM,532
7560,15650670,Bateson,701,Spain,Female,30,2,0,2,1,0,115650.63,0,0,1,DIAMOND,528
7561,15711834,Long,512,France,Male,51,6,144953.31,1,1,1,165035.17,0,0,2,PLATINUM,339
7562,15729763,Nelson,635,France,Male,41,4,103544.88,2,1,0,193746.55,0,0,2,GOLD,439
7563,15646566,Bell,685,France,Male,33,6,0,1,1,0,58458.26,0,0,4,DIAMOND,993
7564,15645463,Udinese,609,France,Male,53,7,0,2,0,1,52332.85,0,0,5,SILVER,295
7565,15672144,Mao,598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1,1,1,SILVER,468
7566,15596088,Fanucci,708,France,Male,52,10,105355.81,1,1,0,123.07,1,1,3,PLATINUM,755
7567,15614878,Yeh,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1,1,1,DIAMOND,929
7568,15635240,Onuoha,629,France,Male,44,5,0,4,0,0,117572.59,1,1,2,PLATINUM,296
7569,15775905,Moore,422,Spain,Female,54,4,0,2,1,1,7166.71,0,0,5,PLATINUM,733
7570,15700657,Thornton,656,Spain,Male,28,8,120047.77,1,1,1,137173.39,0,0,1,PLATINUM,590
7571,15611905,Warlow-Davies,697,France,Male,32,7,175464.85,3,1,0,116442.42,1,1,1,PLATINUM,594
7572,15652527,Champion,718,France,Male,52,8,79475.3,3,1,1,32421.32,1,1,3,SILVER,930
7573,15785865,Mazzanti,586,Germany,Male,37,8,167735.69,2,0,1,104665.79,0,0,4,DIAMOND,738
7574,15645942,Macleod,481,Spain,Female,37,8,0,2,1,0,44215.86,0,0,5,DIAMOND,266
7575,15688691,Lei,749,France,Female,33,1,74385.98,1,1,0,20164.47,0,0,2,DIAMOND,675
7576,15592736,Lucchese,561,Germany,Male,49,5,94754,1,1,1,26691.31,0,0,5,DIAMOND,760
7577,15673529,Lombardo,676,Spain,Male,27,4,0,1,0,1,107955.67,0,0,1,PLATINUM,490
7578,15724145,William,615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0,0,1,DIAMOND,579
7579,15704629,Wright,582,France,Female,39,1,132077.48,2,1,0,192255.15,0,0,3,GOLD,348
7580,15597896,Ozoemena,601,France,Male,40,10,127847.86,1,0,0,173245.68,0,0,1,GOLD,376
7581,15731790,Boyle,708,France,Male,34,3,0,1,0,1,121457.88,1,1,5,DIAMOND,552
7582,15634719,Chinwendu,708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0,0,1,SILVER,942
7583,15703205,Uwaezuoke,797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0,0,4,SILVER,513
7584,15567333,Archambault,682,France,Male,26,8,0,2,1,0,178373.43,0,0,3,SILVER,806
7585,15754537,Ko,694,Spain,Female,39,9,0,2,0,0,99924.04,0,0,4,PLATINUM,483
7586,15612030,Udegbulam,490,France,Female,40,1,0,1,1,1,49594.19,1,1,2,DIAMOND,229
7587,15573242,Greene,828,Spain,Male,42,10,0,1,1,1,186071.14,0,0,1,PLATINUM,526
7588,15601892,Hunter,594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0,0,1,DIAMOND,797
7589,15663885,Blinova,579,Spain,Male,33,1,0,2,1,1,54816.57,0,0,3,SILVER,528
7590,15701096,De Garis,723,France,Female,35,0,0,2,0,1,61290.99,0,0,1,GOLD,996
7591,15710450,Okwudiliolisa,619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1,1,5,SILVER,845
7592,15790846,Ts'ai,794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0,0,4,PLATINUM,441
7593,15658956,Tuan,674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0,0,3,SILVER,729
7594,15755223,Tseng,418,France,Male,28,7,98738.92,1,1,0,122190.22,0,0,3,GOLD,465
7595,15787318,Holmwood,502,France,Male,33,8,0,2,1,1,123509.01,0,0,4,DIAMOND,717
7596,15737310,Thompson,678,France,Female,50,6,0,1,1,0,8199.5,0,0,4,GOLD,803
7597,15763665,Y?,599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0,0,2,SILVER,623
7598,15668818,Chidubem,736,France,Male,29,4,0,2,0,0,51705.01,0,0,2,DIAMOND,240
7599,15765812,Trevisani,430,France,Female,60,7,73937.02,1,1,0,161937.62,1,1,4,PLATINUM,578
7600,15704844,Hsiung,537,France,Female,45,7,158621.04,1,1,0,120892.96,1,1,4,SILVER,819
7601,15744582,Randall,683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,0,2,GOLD,263
7602,15616700,Leach,828,France,Male,31,9,0,1,0,1,164257.37,0,0,3,GOLD,421
7603,15683521,Godfrey,691,France,Female,29,9,116536.43,1,1,0,51987.99,0,0,1,DIAMOND,592
7604,15583049,Wallace,608,Spain,Female,28,4,0,2,1,0,10899.63,1,1,5,PLATINUM,391
7605,15643752,Wei,691,France,Female,60,6,101070.69,1,1,0,177355.8,1,1,5,SILVER,253
7606,15620398,Mitchell,718,Spain,Male,39,6,0,2,0,1,63889.1,0,0,1,SILVER,583
7607,15715707,Light,680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0,0,4,SILVER,807
7608,15814209,Capon,838,Spain,Female,41,5,0,2,1,0,81313.51,0,0,1,SILVER,867
7609,15733768,Hou,695,Spain,Female,31,5,0,2,0,1,13998.88,0,0,3,GOLD,583
7610,15755242,Rowe,681,France,Male,46,0,105969.42,1,1,0,5771.56,0,0,4,GOLD,386
7611,15729412,Holloway,762,France,Male,36,5,119547.46,1,1,1,42693.65,0,0,5,GOLD,972
7612,15746564,O'Sullivan,751,Spain,Male,38,7,0,2,0,0,90839.61,0,0,3,PLATINUM,654
7613,15588446,Udinesi,678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0,0,1,PLATINUM,408
7614,15665221,Nwebube,634,France,Female,37,7,51582.5,2,1,1,184312.88,0,0,5,GOLD,902
7615,15640846,Chibueze,749,France,Male,37,7,0,2,1,0,20306.79,0,0,3,GOLD,345
7616,15700209,Walker,590,Spain,Male,37,6,169902.92,1,1,1,128256.18,0,0,3,GOLD,987
7617,15658360,Gregory,610,France,Female,27,4,87262.4,2,1,0,182720.07,0,0,1,SILVER,647
7618,15602735,Kuo,502,France,Male,33,7,0,2,0,1,4082.52,0,0,2,SILVER,959
7619,15724834,Wilson,578,France,Female,40,7,0,2,0,0,102233.73,0,0,4,GOLD,924
7620,15800062,Lanford,547,France,Female,32,2,0,2,1,0,132002.83,0,0,4,DIAMOND,495
7621,15685300,Meng,579,France,Female,27,9,0,2,1,0,126838.7,0,0,5,GOLD,903
7622,15760102,Yeh,661,France,Male,39,5,0,2,0,0,181461.46,0,0,5,GOLD,514
7623,15787026,Onwuatuegwu,794,France,Male,46,6,0,2,1,0,195325.74,0,0,4,PLATINUM,838
7624,15653696,Goliwe,719,France,Male,61,5,0,2,0,1,29132.43,0,0,4,DIAMOND,293
7625,15788946,Anthony,728,France,Female,69,1,0,2,1,1,131804.86,0,0,4,PLATINUM,341
7626,15600724,Scott,598,Germany,Male,19,3,150348.37,1,1,1,173784.04,0,0,2,SILVER,460
7627,15574324,Genovese,822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0,0,4,GOLD,649
7628,15707144,Onyeorulu,670,Spain,Female,40,3,0,1,1,1,182650.15,0,0,5,GOLD,270
7629,15775891,Myers,850,France,Male,28,8,99986.98,1,1,0,196582.55,0,0,3,PLATINUM,895
7630,15711789,Davey,723,Germany,Female,68,3,110357,1,0,0,141977.54,1,1,1,PLATINUM,761
7631,15600879,Parsons,705,Germany,Male,42,8,166685.92,2,1,1,55313.51,0,0,4,GOLD,283
7632,15681196,Chikere,677,Spain,Male,40,7,95312.8,1,1,1,62944.75,0,0,1,DIAMOND,978
7633,15716000,Hs?eh,736,France,Male,43,4,202443.47,1,1,0,72375.03,0,0,4,GOLD,494
7634,15766776,Sal,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1,1,4,GOLD,761
7635,15680278,Ts'ai,501,Germany,Male,38,9,88977.39,2,0,1,133403.07,0,0,5,GOLD,522
7636,15688637,Witt,516,France,Female,29,2,104982.57,1,1,0,157378.5,0,0,4,GOLD,649
7637,15591179,Skelton,517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1,1,1,DIAMOND,872
7638,15677435,Kazantseva,766,France,Male,32,6,185714.28,1,1,1,102502.5,0,0,5,GOLD,807
7639,15698619,Bowhay,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0,0,1,GOLD,342
7640,15581036,Beyer,541,France,Male,46,6,0,2,1,1,83456.67,0,0,1,GOLD,596
7641,15622117,Fries,790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0,0,1,DIAMOND,275
7642,15599301,Tao,797,France,Male,31,9,0,2,1,1,24748.89,0,0,1,PLATINUM,874
7643,15581548,Kaodilinakachukwu,811,France,Male,40,1,101514.89,1,1,1,121765,0,0,3,SILVER,749
7644,15586870,Ni,722,Spain,Female,32,4,0,2,1,1,113666.48,0,0,4,SILVER,630
7645,15735263,Hsueh,675,France,Male,28,9,0,1,1,0,134110.93,0,0,2,DIAMOND,817
7646,15765322,Connely,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0,0,4,PLATINUM,575
7647,15582944,Becker,566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0,0,2,GOLD,801
7648,15687162,Clayton,768,France,Male,25,0,78396.08,1,1,1,8316.19,0,0,5,DIAMOND,495
7649,15644962,Connolly,610,Spain,Female,31,5,0,2,0,0,63736.36,0,0,2,PLATINUM,416
7650,15612615,Graham,715,France,Female,31,3,110581.29,1,1,1,94715.24,0,0,2,PLATINUM,964
7651,15813439,Ch'ien,750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0,0,5,GOLD,769
7652,15604544,Manfrin,431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0,0,2,DIAMOND,838
7653,15761348,Kuo,704,France,Male,24,2,148197.15,2,1,0,182775.08,0,0,1,PLATINUM,871
7654,15785078,Fomin,535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1,1,4,DIAMOND,244
7655,15759874,Chamberlain,614,France,Female,38,4,72594,1,1,1,76042.48,0,0,2,SILVER,689
7656,15643658,Barber,748,France,Male,38,4,115221.36,1,0,1,70956.75,0,0,5,PLATINUM,986
7657,15713267,Zimmer,492,Germany,Male,51,8,117808.74,2,1,1,67311.12,0,0,3,GOLD,263
7658,15737782,Brazenor,573,France,Male,40,7,147754.68,1,1,1,110454.46,0,0,4,PLATINUM,319
7659,15815490,Cocci,706,Spain,Female,53,3,0,3,0,0,88479.02,1,1,3,SILVER,390
7660,15679410,Caldwell,680,France,Male,31,10,113292.17,1,1,1,122639.73,0,0,3,GOLD,714
7661,15756241,Yirawala,458,Spain,Male,36,5,0,2,1,0,79723.78,0,0,3,SILVER,428
7662,15688409,Donaldson,612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1,1,1,DIAMOND,244
7663,15742272,Ozerova,809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1,1,4,DIAMOND,833
7664,15717898,Bruce,590,France,Male,39,9,0,2,1,1,104730.52,0,0,5,PLATINUM,474
7665,15769582,Kang,602,France,Male,35,8,0,1,1,1,22499.29,0,0,2,DIAMOND,615
7666,15635660,Rossi,540,Spain,Male,37,0,120825.7,1,1,0,28257.89,0,0,2,GOLD,540
7667,15576723,Ts'ai,494,France,Male,25,6,0,2,0,1,109988.09,0,0,1,PLATINUM,376
7668,15591577,Moran,797,France,Male,29,1,0,1,0,1,149991.32,0,0,5,GOLD,752
7669,15582325,Jennings,526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0,0,1,GOLD,592
7670,15693947,Tokareva,631,Spain,Male,38,7,0,2,1,0,181605.85,0,0,3,DIAMOND,290
7671,15760446,Pagnotto,576,France,Female,29,5,108541.04,1,1,1,126469.09,0,0,5,DIAMOND,843
7672,15611105,Castella,405,France,Male,39,10,0,1,1,0,160810.85,1,1,2,DIAMOND,455
7673,15630920,Du Cane,555,France,Male,30,1,0,2,0,0,88146.86,0,0,1,DIAMOND,561
7674,15574910,Ferguson,750,Spain,Female,37,2,113817.06,1,0,0,88333.74,0,0,5,DIAMOND,998
7675,15756472,Odinakachukwu,665,France,Male,28,8,137300.23,1,1,0,90174.83,0,0,4,GOLD,638
7676,15682890,Woronoff,640,Spain,Male,37,5,158024.38,1,1,0,81298.09,0,0,1,GOLD,749
7677,15641994,Meng,457,France,Female,33,7,127837.54,1,0,1,60013.17,0,0,4,GOLD,782
7678,15733297,Sinclair,695,France,Male,36,4,161533,1,1,0,100940.91,0,0,2,GOLD,749
7679,15767793,Hsu,645,France,Male,31,7,161171.7,2,1,0,12599.94,1,1,3,SILVER,532
7680,15725698,Panicucci,647,Spain,Male,32,9,80958.36,1,1,1,128590.73,0,0,4,GOLD,540
